3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
3.604169281064707E-14 1.8627445268721104E-15 
3.30804571347711E-16 5.702116096717447E-15 
