5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
5.239855642022256E-14 1.4299412571196238E-16 
9.380038364431965E-18 2.8142062303850757E-14 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
9.380038364431965E-18 2.8142062303850757E-14 
5.239855642022256E-14 1.4299412571196238E-16 
1.1282588204489797E-14 1.1791720490045903E-15 
1.6072994088789695E-14 2.1461596819623509E-16 
